50,24,6
8,
1,
170.0000,508.0000,592.0000,232.0000,10.0000,229.0000,724.0000,165.0000,804.0000,887.0000,734.0000,621.0000,107.0000,70.0000,769.0000,309.0000,655.0000,655.0000,865.0000,572.0000,781.0000,707.0000,782.0000,873.0000,332.0000,932.0000,152.0000,862.0000,524.0000,198.0000,125.0000,696.0000,776.0000,649.0000,110.0000,330.0000,81.0000,398.0000,583.0000,340.0000,306.0000,942.0000,764.0000,301.0000,337.0000,866.0000,338.0000,150.0000,90.0000,259.0000,
0.7900,0.9800,0.6700,0.9500,0.5900,0.7500,0.9200,0.8500,0.7600,0.6100,0.7300,0.8300,0.9800,0.8600,0.6200,0.9400,0.8900,0.5100,0.8200,0.8500,0.8100,0.5100,0.7400,0.8500,0.6500,0.6100,0.5900,0.7500,0.7500,0.5800,0.8700,0.7000,0.6700,0.8200,0.5700,0.6800,0.7100,0.6000,0.7400,0.7200,0.6700,0.6200,0.5800,0.7700,0.8100,0.6500,0.8500,0.5800,0.5100,0.9300,0.5400,0.6200,0.7300,0.6000,0.5400,0.5700,0.7200,0.8200,0.6300,0.5800,0.5700,0.6500,0.7500,0.5100,0.7100,0.9000,0.6800,0.8600,0.7400,0.6000,0.9900,0.6800,0.7100,0.9100,0.9200,0.5800,0.8400,0.6400,0.5100,0.6800,0.5800,0.9000,0.7700,0.9000,0.9800,0.8900,0.7400,0.7600,0.7100,0.9500,0.5800,0.8200,0.7800,0.7800,0.5200,0.7900,0.5700,0.9500,0.8400,0.7900,0.9200,0.7200,0.5700,0.8200,0.6500,0.7500,0.9600,0.8000,0.6400,0.8900,0.8900,0.8200,0.5100,0.9700,0.8100,0.6000,0.9100,0.9700,0.9700,0.9400,0.6000,0.8600,0.8700,0.6900,0.8000,0.8600,0.9000,0.8700,0.8600,0.7200,0.5100,0.7500,0.7500,0.9600,0.7500,0.5200,0.8300,0.6000,0.6700,0.7000,0.5800,0.9700,0.5100,0.9500,
0.9500,0.6200,0.6400,0.6100,0.5900,0.9300,0.7800,0.5700,0.8400,0.6400,0.6000,0.6800,0.6200,0.7200,0.9600,0.6800,0.9200,0.6500,0.5800,0.7300,0.8200,0.5500,0.8200,0.9100,0.8100,0.7700,0.9000,0.6100,0.8300,0.6200,0.8600,0.5000,0.7600,0.7600,0.6300,0.9400,0.7600,0.5000,0.9700,0.6400,0.6700,0.6800,0.6600,0.9800,0.9600,0.6300,0.7800,0.6400,0.6700,0.8000,0.5600,0.8800,0.5800,0.8600,0.6000,0.5900,0.8400,0.9600,0.7900,0.8300,0.9600,0.5600,0.6600,0.9100,0.6600,0.6100,0.9000,0.5600,0.9100,0.9300,0.6900,0.5300,0.9500,0.8000,0.7800,0.7700,0.6300,0.8600,0.5000,0.9600,0.7500,0.5900,0.7000,0.8400,0.7700,0.9900,0.8700,0.9300,0.8600,0.9200,0.8300,0.5500,0.9300,0.8400,0.7400,0.9200,0.7900,0.8600,0.7100,0.5200,0.8000,0.8400,0.8500,0.9400,0.5700,0.8600,0.5300,0.6500,0.7500,0.7400,0.8100,0.6300,0.9400,0.5800,0.6600,0.7500,0.7600,0.7800,0.8000,0.6300,0.8500,0.7400,0.7700,0.5700,0.5900,0.5400,0.5500,0.6800,0.8900,0.7200,0.5400,0.5500,0.7200,0.5300,0.7000,0.5400,0.9700,0.7800,0.7000,0.5100,0.8900,0.6200,0.6000,0.5600,
0.8000,0.9300,0.9700,0.7500,0.9600,0.6600,0.5000,0.8700,0.8700,0.5600,0.5700,0.8200,0.5300,0.6700,0.9100,0.8200,0.7500,0.8200,0.8300,0.8000,0.5400,0.8700,0.6500,0.6500,0.7000,0.5600,0.6600,0.7200,0.7300,0.6300,0.8600,0.8500,0.5600,0.7800,0.7300,0.9600,0.7500,0.6600,0.8200,0.9500,0.7700,0.5500,0.7400,0.9200,0.8100,0.8300,0.8900,0.5400,0.9200,0.8600,0.6200,0.9900,0.9000,0.6000,0.8100,0.9200,0.9100,0.6300,0.9800,0.6000,0.6900,0.7800,0.7300,0.5500,0.9800,0.7400,0.8700,0.9800,0.6300,0.7900,0.6100,0.6500,0.7700,0.5500,0.5800,0.6500,0.8100,0.7000,0.8000,0.8400,0.5400,0.7700,0.5000,0.6400,0.6900,0.6300,0.6100,0.7700,0.8400,0.9100,0.8300,0.7200,0.9300,0.9100,0.8500,0.7800,0.9300,0.6900,0.9800,0.6900,0.7700,0.8700,0.8200,0.8700,0.8300,0.6200,0.9800,0.5500,0.6800,0.6400,0.9600,0.9800,0.6200,0.7300,0.5200,0.6000,0.6600,0.8700,0.7500,0.9200,0.8900,0.9300,0.7700,0.6900,0.5700,0.5400,0.9900,0.9400,0.7200,0.9100,0.6400,0.9200,0.8900,0.9300,0.7700,0.6400,0.7300,0.5900,0.5800,0.5000,0.8800,0.8300,0.9000,0.8500,
0.7500,0.5900,0.9900,0.5900,0.6600,0.6100,0.6000,0.5700,0.7200,0.5000,0.9600,0.5900,0.7400,0.6500,0.8500,0.8100,0.5900,0.5100,0.8200,0.7900,0.5500,0.5600,0.7900,0.6100,0.8300,0.7500,0.9200,0.9500,0.7900,0.5700,0.7100,0.5500,0.6200,0.5000,0.8300,0.5800,0.8800,0.8300,0.8000,0.7200,0.8400,0.6200,0.6600,0.6400,0.9200,0.5300,0.8200,0.7300,0.7300,0.6300,0.9100,0.8600,0.9700,0.9200,0.9100,0.7700,0.7300,0.5800,0.8800,0.7100,0.8800,0.9800,0.5400,0.7500,0.8400,0.7500,0.8600,0.8600,0.9600,0.8100,0.6700,0.8500,0.7100,0.6100,0.8900,0.7800,0.5200,0.8800,0.8300,0.9200,0.9000,0.9500,0.6400,0.9300,0.8600,0.5500,0.7200,0.7000,0.9600,0.9400,0.8700,0.8200,0.9400,0.6000,0.8200,0.7800,0.6400,0.7300,0.9600,0.8100,0.7100,0.8500,0.8200,0.7100,0.9700,0.7700,0.9900,0.7800,0.9700,0.5800,0.7400,0.6400,0.7400,0.8200,0.9800,0.6900,0.7300,0.6100,0.5800,0.7100,0.8700,0.8200,0.8800,0.7600,0.7300,0.8800,0.7900,0.9300,0.8000,0.6300,0.9300,0.5300,0.8700,0.6200,0.8100,0.6500,0.8800,0.8100,0.5400,0.6700,0.7100,0.5300,0.9700,0.8300,
0.9900,0.9500,0.7200,0.5400,0.8000,0.8000,0.7900,0.5100,0.7000,0.8000,0.5400,0.7100,0.8900,0.7700,0.9100,0.9600,0.6400,0.6800,0.7700,0.8000,0.9700,0.5800,0.9900,0.5200,0.8400,0.8000,0.9700,0.7000,0.8300,0.5900,0.5100,0.5300,0.5600,0.9500,0.5700,0.5500,0.6200,0.9300,0.5900,0.8400,0.5700,0.7500,0.5500,0.8600,0.6800,0.6600,0.7600,0.9600,0.5800,0.5200,0.8000,0.5600,0.8400,0.6000,0.7500,0.9600,0.7800,0.8200,0.6300,0.7400,0.7200,0.9000,0.7600,0.6100,0.6800,0.7100,0.5500,0.5300,0.8400,0.5400,0.5900,0.6100,0.8900,0.5700,0.6800,0.9400,0.5300,0.9000,0.6500,0.7600,0.6700,0.8000,0.9700,0.6800,0.6500,0.9700,0.5200,0.8600,0.6400,0.7200,0.5400,0.5700,0.9000,0.5800,0.9300,0.9200,0.5100,0.8700,0.6800,0.5700,0.9300,0.6200,0.7000,0.8400,0.9300,0.9600,0.7500,0.7700,0.9500,0.8800,0.8200,0.7200,0.6100,0.7900,0.5200,0.9700,0.9600,0.6200,0.7200,0.9400,0.7600,0.9600,0.6100,0.9500,0.8000,0.6500,0.6400,0.6900,0.5200,0.5400,0.8700,0.6500,0.7300,0.5200,0.6500,0.9800,0.8400,0.9500,0.8900,0.7300,0.8400,0.5300,0.8800,0.8700,
0.6600,0.8600,0.8300,0.6200,0.8000,0.8600,0.6300,0.6500,0.6100,0.6000,0.9800,0.9700,0.8700,0.7900,0.9800,0.9600,0.6100,0.6200,0.6000,0.8000,0.7900,0.6800,0.9900,0.7400,0.8300,0.9100,0.5700,0.8300,0.5000,0.5200,0.5600,0.6200,0.5500,0.5600,0.6400,0.8900,0.6600,0.9300,0.5100,0.7100,0.5200,0.5500,0.9400,0.7400,0.5300,0.8200,0.7400,0.9300,0.7000,0.7700,0.8800,0.7600,0.9600,0.6600,0.9400,0.9400,0.5200,0.9600,0.6300,0.9000,0.6700,0.5300,0.8800,0.9500,0.9300,0.5300,0.7000,0.7000,0.5200,0.8000,0.8900,0.6200,0.8500,0.9500,0.6700,0.9700,0.5600,0.7500,0.8600,0.7100,0.5900,0.8800,0.9500,0.9800,0.9800,0.5600,0.6100,0.8300,0.7100,0.6600,0.5600,0.6700,0.6700,0.6400,0.9900,0.6500,0.5500,0.9300,0.8800,0.6000,0.6900,0.6400,0.7600,0.8800,0.7300,0.9200,0.9300,0.9900,0.8100,0.6700,0.8000,0.6300,0.7100,0.7300,0.6800,0.5500,0.9500,0.9700,0.7300,0.6400,0.5400,0.6000,0.6300,0.9300,0.7100,0.9100,0.9600,0.8900,0.6200,0.8900,0.6000,0.7600,0.5400,0.6900,0.7900,0.6500,0.9900,0.8500,0.6300,0.7000,0.5200,0.6000,0.7300,0.8500,
0.9900,0.7900,0.9200,0.9100,0.9100,0.5600,0.5600,0.8600,0.9700,0.9700,0.7800,0.7600,0.8700,0.7200,0.5300,0.8300,0.7500,0.6400,0.8300,0.9600,0.7800,0.9100,0.5600,0.6500,0.7100,0.6700,0.7700,0.8700,0.6700,0.6800,0.6000,0.9100,0.6000,0.6800,0.6400,0.7700,0.6500,0.8000,0.9700,0.9400,0.7200,0.8000,0.9700,0.6600,0.5100,0.8300,0.6200,0.6400,0.5300,0.8100,0.6200,0.8700,0.9500,0.9000,0.9700,0.5700,0.7700,0.9800,0.8700,0.8700,0.6300,0.7500,0.7600,0.9600,0.8800,0.8400,0.8600,0.9500,0.9600,0.9700,0.5200,0.5100,0.5900,0.9800,0.5900,0.5700,0.6600,0.5100,0.8300,0.8300,0.7300,0.7200,0.5300,0.9100,0.6100,0.9800,0.5700,0.5900,0.6500,0.7100,0.9700,0.9500,0.6100,0.6000,0.8400,0.5700,0.5300,0.7100,0.8900,0.7600,0.6300,0.7300,0.7100,0.7400,0.6200,0.7600,0.6700,0.5400,0.9100,0.5600,0.6800,0.6000,0.9000,0.9000,0.5200,0.9500,0.8000,0.7400,0.6400,0.7600,0.5100,0.7100,0.5200,0.8300,0.7400,0.5700,0.8300,0.8200,0.6200,0.8700,0.8300,0.9100,0.6300,0.9800,0.6100,0.5400,0.6600,0.6800,0.8700,0.6800,0.5900,0.8100,0.6900,0.6100,
0.9300,0.6600,0.9700,0.8900,0.9900,0.7900,0.8900,0.5700,0.8400,0.8500,0.8000,0.7900,0.8200,0.5200,0.9800,0.5800,0.5400,0.5000,0.8200,0.6700,0.7300,0.6300,0.5200,0.7000,0.8300,0.8000,0.9100,0.7500,0.5400,0.7900,0.7700,0.5200,0.8200,0.7500,0.9500,0.5600,0.7300,0.8100,0.5200,0.7400,0.7700,0.8800,0.7100,0.9300,0.9500,0.7600,0.9900,0.8700,0.6300,0.9800,0.7200,0.9400,0.9800,0.8700,0.7300,0.8000,0.5700,0.6300,0.6400,0.5200,0.9800,0.8600,0.6000,0.8600,0.9900,0.8000,0.9200,0.8800,0.9500,0.8500,0.6800,0.8900,0.8700,0.8500,0.8700,0.5100,0.9400,0.8000,0.9100,0.8200,0.5900,0.6000,0.6600,0.8300,0.9800,0.9900,0.5900,0.5800,0.5600,0.6200,0.6700,0.5000,0.9400,0.7700,0.6000,0.6400,0.6000,0.9400,0.9700,0.6700,0.7800,0.7500,0.6100,0.6600,0.5600,0.7000,0.7900,0.9100,0.8300,0.6500,0.9400,0.7400,0.7300,0.9100,0.5300,0.6600,0.5600,0.9800,0.9900,0.8900,0.9300,0.8600,0.8800,0.9800,0.7400,0.7400,0.5200,0.9100,0.7500,0.5700,0.7400,0.6700,0.9200,0.8700,0.9500,0.9300,0.9000,0.9100,0.7800,0.8300,0.8900,0.8400,0.8800,0.9600,
0.5200,0.7800,0.6000,0.8300,0.6200,0.9200,0.5500,0.6200,0.9800,0.8200,0.7900,0.8100,0.5200,0.8600,0.5500,0.7300,0.6300,0.7400,0.6600,0.9900,0.5800,0.7000,0.6200,0.8300,0.5700,0.5800,0.9600,0.8300,0.7700,0.5400,0.9600,0.9400,0.7700,0.8300,0.8300,0.6800,0.7200,0.9600,0.9700,0.7800,0.7000,0.7300,0.9400,0.7800,0.9300,0.5400,0.7900,0.9900,0.7800,0.5500,0.7700,0.9100,0.9700,0.7900,0.9600,0.5300,0.5300,0.5600,0.7500,0.6700,0.8900,0.7500,0.8500,0.7400,0.5200,0.6300,0.8700,0.6000,0.9500,0.5500,0.5900,0.9300,0.9800,0.7900,0.8400,0.9600,0.7500,0.7500,0.5300,0.8200,0.9400,0.7400,0.9400,0.8400,0.8100,0.9800,0.6300,0.9600,0.6700,0.8500,0.5300,0.5100,0.8900,0.8200,0.6600,0.5900,0.9200,0.9600,0.7700,0.7400,0.7500,0.7500,0.5400,0.7800,0.9600,0.7100,0.9400,0.8700,0.5100,0.8500,0.5100,0.7500,0.6000,0.8000,0.9000,0.6400,0.8900,0.6700,0.5400,0.9800,0.9400,0.7800,0.8800,0.8600,0.7800,0.8300,0.8500,0.9800,0.7300,0.8700,0.6700,0.6500,0.7100,0.7800,0.8700,0.5000,0.7600,0.8700,0.6700,0.6000,0.9800,0.7700,0.6500,0.7400,
0.8600,0.8200,0.8200,0.7700,0.8900,0.8800,0.8400,0.7100,0.6900,0.8200,0.9800,0.6900,0.9000,0.9700,0.5400,0.9200,0.7400,0.7600,0.5100,0.8400,0.9200,0.9500,0.5300,0.7400,0.7000,0.8000,0.8800,0.7100,0.9100,0.5600,0.7000,0.6300,0.9000,0.5700,0.7600,0.7800,0.8500,0.7200,0.8100,0.7500,0.6800,0.5000,0.5700,0.9200,0.7000,0.7400,0.6400,0.7600,0.5300,0.7100,0.7300,0.5300,0.9000,0.9200,0.7300,0.9500,0.8700,0.6100,0.5200,0.6600,0.7600,0.7600,0.9700,0.5700,0.8000,0.6700,0.5700,0.5000,0.6400,0.6100,0.6800,0.5200,0.8200,0.6800,0.7200,0.8900,0.8300,0.5400,0.5200,0.7000,0.7800,0.9600,0.5600,0.8500,0.5300,0.7400,0.9200,0.8800,0.7800,0.5800,0.6300,0.6700,0.7900,0.8800,0.8500,0.7800,0.9400,0.5400,0.5400,0.7600,0.9300,0.9400,0.7100,0.9700,0.9700,0.9700,0.6800,0.7400,0.5500,0.5000,0.7600,0.6200,0.7400,0.8500,0.6700,0.5400,0.7800,0.9900,0.7900,0.7500,0.5500,0.6500,0.9100,0.6300,0.5200,0.7700,0.6000,0.7400,0.5900,0.9100,0.8200,0.9100,0.5800,0.6300,0.7300,0.8300,0.8500,0.5600,0.8600,0.6000,0.9800,0.8300,0.8800,0.5900,
